year,party,word,count
2012,SDLP,northern,1
2012,SDLP,their,1
2012,SNP,16,1
2012,SNP,human,9
2012,SNP,member,1
2012,SNP,people,1
2012,SNP,reply,1
2012,SNP,rest,1
2013,APNI,human,13
2013,APNI,individual,1
2013,APNI,northern,5
2013,APNI,public,1
2013,APNI,scrutiny,1
2013,Con,1689,1
2013,Con,1970s,1
2013,Con,2013,1
2013,Con,access,6
2013,Con,accused,1
2013,Con,afghan,1
2013,Con,agencies,1
2013,Con,agency,1
2013,Con,agricultural,1
2013,Con,an,5
2013,Con,another,1
2013,Con,any,2
2013,Con,anyone,1
2013,Con,appeal,30
2013,Con,arctic,1
2013,Con,at,2
2013,Con,banks,1
2013,Con,bbc,1
2013,Con,better,1
2013,Con,bishops,1
2013,Con,bloggers,1
2013,Con,bodies,1
2013,Con,both,1
2013,Con,britain,4
2013,Con,british,11
2013,Con,business,1
2013,Con,businesses,1
2013,Con,capital,1
2013,Con,carers,8
2013,Con,change,1
2013,Con,child,7
2013,Con,children,7
2013,Con,christians,2
2013,Con,citizen,1
2013,Con,citizens,3
2013,Con,city,2
2013,Con,claimants,2
2013,Con,collective,1
2013,Con,committees,1
2013,Con,commonwealth,1
2013,Con,conscience,3
2013,Con,conservative,2
2013,Con,consumer,1
2013,Con,consumers,1
2013,Con,corporations,1
2013,Con,council,2
2013,Con,countries,1
2013,Con,country,2
2013,Con,course,1
2013,Con,crown,1
2013,Con,customer,1
2013,Con,customers,1
2013,Con,defence,1
2013,Con,department,1
2013,Con,dependants,1
2013,Con,development,1
2013,Con,different,2
2013,Con,disabled,4
2013,Con,domestic,1
2013,Con,dpp,1
2013,Con,economyâ,1
2013,Con,either,1
2013,Con,elderly,1
2013,Con,england,1
2013,Con,entry,1
2013,Con,eu,1
2013,Con,europe,2
2013,Con,european,1
2013,Con,every,4
2013,Con,everybody,2
2013,Con,everyone,2
2013,Con,ex,1
2013,Con,families,1
2013,Con,far,1
2013,Con,foreign,2
2013,Con,free,6
2013,Con,freedom,2
2013,Con,future,3
2013,Con,gay,2
2013,Con,girls,1
2013,Con,government,10
2013,Con,grandparents,1
2013,Con,guardian,1
2013,Con,habeas,1
2013,Con,her,1
2013,Con,him,2
2013,Con,his,1
2013,Con,home,5
2013,Con,house,10
2013,Con,human,1404
2013,Con,immediate,1
2013,Con,independent,1
2013,Con,indigenous,1
2013,Con,individual,5
2013,Con,individuals,11
2013,Con,inheritance,1
2013,Con,initiative,2
2013,Con,innocent,1
2013,Con,international,1
2013,Con,investment,1
2013,Con,isc,1
2013,Con,it,2
2013,Con,its,1
2013,Con,kurdish,1
2013,Con,lawful,1
2013,Con,lesbian,1
2013,Con,lettori,1
2013,Con,lgbt,2
2013,Con,liberty,1
2013,Con,litigants,1
2013,Con,local,8
2013,Con,long,1
2013,Con,maldivians,1
2013,Con,man,1
2013,Con,managers,1
2013,Con,many,3
2013,Con,market,1
2013,Con,marriage,2
2013,Con,members,3
2013,Con,membership,1
2013,Con,meâ,1
2013,Con,ministers,1
2013,Con,minorities,9
2013,Con,minority,1
2013,Con,monarch,1
2013,Con,monitors,1
2013,Con,most,1
2013,Con,mr,1
2013,Con,my,5
2013,Con,nearly,1
2013,Con,next,1
2013,Con,non,1
2013,Con,north,1
2013,Con,northern,9
2013,Con,nuclear,1
2013,Con,obvious,1
2013,Con,one,4
2013,Con,opposition,1
2013,Con,ordinary,3
2013,Con,organised,1
2013,Con,organisers,1
2013,Con,other,3
2013,Con,others,2
2013,Con,our,7
2013,Con,oversight,1
2013,Con,parent,1
2013,Con,parents,3
2013,Con,park,1
2013,Con,parliament,7
2013,Con,parliamentary,2
2013,Con,participants,1
2013,Con,patients,2
2013,Con,peaceful,3
2013,Con,people,24
2013,Con,persons,1
2013,Con,police,1
2013,Con,politics,1
2013,Con,press,1
2013,Con,prime,1
2013,Con,prisoners,3
2013,Con,privacy,2
2013,Con,private,1
2013,Con,property,11
2013,Con,protest,1
2013,Con,qualified,1
2013,Con,recall,3
2013,Con,redress,1
2013,Con,relatives,1
2013,Con,reply,1
2013,Con,residence,4
2013,Con,retrospective,1
2013,Con,revenue,1
2013,Con,review,1
2013,Con,right,1
2013,Con,rohingya,3
2013,Con,rscpa,1
2013,Con,same,1
2013,Con,schools,1
2013,Con,self,3
2013,Con,so,1
2013,Con,society,4
2013,Con,someone,1
2013,Con,sort,1
2013,Con,southern,1
2013,Con,staff,1
2013,Con,state,1
2013,Con,states,1
2013,Con,strategic,1
2013,Con,succession,3
2013,Con,syria,1
2013,Con,syrian,1
2013,Con,tamil,2
2013,Con,tamils,1
2013,Con,taxpayer,2
2013,Con,teacher,1
2013,Con,temporary,1
2013,Con,terrorists,1
2013,Con,tesco,1
2013,Con,that,2
2013,Con,their,14
2013,Con,there,2
2013,Con,these,1
2013,Con,third,1
2013,Con,three,1
2013,Con,trade,1
2013,Con,uk,3
2013,Con,undertaker,1
2013,Con,undertakers,1
2013,Con,unemployed,1
2013,Con,united,2
2013,Con,various,1
2013,Con,veto,2
2013,Con,victims,2
2013,Con,visa,1
2013,Con,visitors,1
2013,Con,vulnerable,1
2013,Con,wales,2
2013,Con,way,3
2013,Con,what,2
2013,Con,widowers,1
2013,Con,widows,1
2013,Con,women,15
2013,Con,workers,3
2013,Con,world,2
2013,Con,young,3
2013,DUP,an,1
2013,DUP,christians,2
2013,DUP,displaced,1
2013,DUP,everyone,1
2013,DUP,human,40
2013,DUP,people,4
2013,DUP,teachers,1
2013,GPEW,citizens,1
2013,GPEW,establishing,1
2013,GPEW,gay,1
2013,GPEW,human,11
2013,GPEW,individual,1
2013,GPEW,many,1
2013,GPEW,third,1
2013,Independent,access,1
2013,Independent,human,11
2013,Independent,lgbt,1
2013,Independent,northern,1
2013,Independent,people,1
2013,Lab,16,1
2013,Lab,2014,1
2013,Lab,abode,1
2013,Lab,access,4
2013,Lab,accused,1
2013,Lab,administrative,1
2013,Lab,adult,1
2013,Lab,an,3
2013,Lab,any,2
2013,Lab,appeal,33
2013,Lab,applicants,1
2013,Lab,artists,1
2013,Lab,association,1
2013,Lab,associations,1
2013,Lab,back,1
2013,Lab,baha,1
2013,Lab,bankers,1
2013,Lab,big,1
2013,Lab,black,1
2013,Lab,borough,1
2013,Lab,british,6
2013,Lab,cancer,1
2013,Lab,capital,1
2013,Lab,care,1
2013,Lab,carers,5
2013,Lab,charities,1
2013,Lab,child,11
2013,Lab,children,14
2013,Lab,choice,1
2013,Lab,circus,1
2013,Lab,citizens,1
2013,Lab,claimant,1
2013,Lab,claimants,1
2013,Lab,clause,1
2013,Lab,coalition,1
2013,Lab,college,1
2013,Lab,commons,1
2013,Lab,companies,1
2013,Lab,conscience,1
2013,Lab,consumer,1
2013,Lab,consumers,3
2013,Lab,convention,1
2013,Lab,course,2
2013,Lab,dclg,1
2013,Lab,defendant,1
2013,Lab,defendants,2
2013,Lab,democratic,1
2013,Lab,developing,1
2013,Lab,discharge,1
2013,Lab,domestic,1
2013,Lab,dumfries,1
2013,Lab,each,1
2013,Lab,education,1
2013,Lab,elderly,1
2013,Lab,employees,1
2013,Lab,employer,1
2013,Lab,employers,2
2013,Lab,employment,1
2013,Lab,european,1
2013,Lab,every,1
2013,Lab,everyone,3
2013,Lab,falklanders,1
2013,Lab,family,1
2013,Lab,fast,1
2013,Lab,fca,2
2013,Lab,financial,2
2013,Lab,football,1
2013,Lab,foreign,1
2013,Lab,free,1
2013,Lab,freedom,1
2013,Lab,future,3
2013,Lab,gang,1
2013,Lab,genuinely,1
2013,Lab,gibraltarians,1
2013,Lab,girls,2
2013,Lab,good,1
2013,Lab,government,8
2013,Lab,guardian,1
2013,Lab,gurkhas,1
2013,Lab,her,1
2013,Lab,high,1
2013,Lab,him,3
2013,Lab,hon,1
2013,Lab,house,2
2013,Lab,human,943
2013,Lab,independent,1
2013,Lab,individual,5
2013,Lab,individuals,1
2013,Lab,industry,1
2013,Lab,inheritance,1
2013,Lab,interested,1
2013,Lab,its,1
2013,Lab,kings,1
2013,Lab,labour,1
2013,Lab,lgbt,1
2013,Lab,local,1
2013,Lab,many,2
2013,Lab,market,1
2013,Lab,married,1
2013,Lab,members,7
2013,Lab,men,1
2013,Lab,meps,1
2013,Lab,mid,1
2013,Lab,minister,1
2013,Lab,ministers,1
2013,Lab,minorities,1
2013,Lab,money,1
2013,Lab,most,1
2013,Lab,mps,1
2013,Lab,my,4
2013,Lab,nca,1
2013,Lab,neighbours,1
2013,Lab,new,1
2013,Lab,next,1
2013,Lab,non,1
2013,Lab,northern,2
2013,Lab,not,2
2013,Lab,now,1
2013,Lab,observers,1
2013,Lab,older,1
2013,Lab,once,1
2013,Lab,one,1
2013,Lab,opposition,2
2013,Lab,ordinary,1
2013,Lab,others,1
2013,Lab,our,4
2013,Lab,parent,1
2013,Lab,parliament,4
2013,Lab,passengers,2
2013,Lab,pensioners,1
2013,Lab,people,22
2013,Lab,persons,1
2013,Lab,persuading,1
2013,Lab,police,1
2013,Lab,political,1
2013,Lab,pregnant,1
2013,Lab,prime,2
2013,Lab,prisoners,1
2013,Lab,privacy,1
2013,Lab,proponents,1
2013,Lab,public,1
2013,Lab,redress,3
2013,Lab,relevant,1
2013,Lab,religious,1
2013,Lab,removal,1
2013,Lab,reply,2
2013,Lab,representation,1
2013,Lab,rest,1
2013,Lab,return,1
2013,Lab,review,1
2013,Lab,richest,1
2013,Lab,scottish,1
2013,Lab,secretary,3
2013,Lab,sector,1
2013,Lab,self,3
2013,Lab,shares,3
2013,Lab,sikh,1
2013,Lab,society,1
2013,Lab,somebody,1
2013,Lab,someone,2
2013,Lab,staff,1
2013,Lab,such,3
2013,Lab,survivorship,1
2013,Lab,tamil,1
2013,Lab,teachers,1
2013,Lab,tenants,1
2013,Lab,that,5
2013,Lab,their,10
2013,Lab,thousands,1
2013,Lab,time,2
2013,Lab,trade,9
2013,Lab,uk,2
2013,Lab,ukba,1
2013,Lab,union,1
2013,Lab,users,2
2013,Lab,veterans,1
2013,Lab,victims,5
2013,Lab,visitor,1
2013,Lab,vulnerable,1
2013,Lab,way,1
2013,Lab,welsh,1
2013,Lab,withdrawal,2
2013,Lab,women,13
2013,Lab,work,1
2013,Lab,workers,8
2013,Lab,working,4
2013,Lab,you,1
2013,Lab,young,6
2013,Lab,youth,1
2013,LibDem,1689,1
2013,LibDem,access,2
2013,LibDem,adult,1
2013,LibDem,age,1
2013,LibDem,appeal,7
2013,LibDem,carers,5
2013,LibDem,child,9
2013,LibDem,children,2
2013,LibDem,citizen,1
2013,LibDem,colleagues,1
2013,LibDem,community,2
2013,LibDem,consumers,1
2013,LibDem,contribution,1
2013,LibDem,counting,1
2013,LibDem,disabled,3
2013,LibDem,each,2
2013,LibDem,employees,1
2013,LibDem,every,1
2013,LibDem,everyone,1
2013,LibDem,faith,1
2013,LibDem,first,1
2013,LibDem,free,1
2013,LibDem,future,1
2013,LibDem,girls,1
2013,LibDem,government,2
2013,LibDem,growth,1
2013,LibDem,him,1
2013,LibDem,human,212
2013,LibDem,individual,1
2013,LibDem,individuals,1
2013,LibDem,involvement,1
2013,LibDem,it,1
2013,LibDem,its,2
2013,LibDem,landlords,1
2013,LibDem,legal,1
2013,LibDem,lesbian,1
2013,LibDem,local,1
2013,LibDem,majorities,1
2013,LibDem,many,1
2013,LibDem,our,2
2013,LibDem,parent,1
2013,LibDem,park,1
2013,LibDem,parliament,1
2013,LibDem,people,4
2013,LibDem,perpetrators,1
2013,LibDem,public,1
2013,LibDem,pupils,1
2013,LibDem,redress,1
2013,LibDem,regulator,1
2013,LibDem,same,1
2013,LibDem,simple,1
2013,LibDem,small,1
2013,LibDem,some,2
2013,LibDem,someone,1
2013,LibDem,their,1
2013,LibDem,these,2
2013,LibDem,third,1
2013,LibDem,trustees,1
2013,LibDem,tuareg,1
2013,LibDem,under,1
2013,LibDem,very,1
2013,LibDem,veto,1
2013,LibDem,victims,5
2013,LibDem,vulnerable,1
2013,LibDem,way,1
2013,LibDem,which,1
2013,LibDem,women,4
2013,LibDem,young,2
2013,PlaidCymru,access,1
2013,PlaidCymru,appeal,1
2013,PlaidCymru,criminal,1
2013,PlaidCymru,custody,1
2013,PlaidCymru,custodyâ,1
2013,PlaidCymru,human,5
2013,PlaidCymru,women,1
2013,SDLP,abstention,1
2013,SDLP,anybody,1
2013,SDLP,human,19
2013,SDLP,northern,2
2013,SDLP,now,1
2013,SDLP,recourse,1
2013,SNP,16,1
2013,SNP,farmers,1
2013,SNP,human,7
2013,SNP,self,1
2013,SNP,shipyard,1
2014,APNI,human,9
2014,APNI,not,1
2014,APNI,women,1
2014,Con,7,1
2014,Con,access,14
2014,Con,accused,1
2014,Con,action,1
2014,Con,additional,1
2014,Con,admission,1
2014,Con,allowance,1
2014,Con,an,5
2014,Con,any,2
2014,Con,appeal,28
2014,Con,arab,1
2014,Con,attorney,1
2014,Con,back,2
2014,Con,bangladeshi,1
2014,Con,bay,1
2014,Con,benefit,2
2014,Con,better,1
2014,Con,brave,1
2014,Con,britain,2
2014,Con,british,5
2014,Con,business,1
2014,Con,businesses,1
2014,Con,catalonian,1
2014,Con,centre,2
2014,Con,challenge,4
2014,Con,child,6
2014,Con,children,2
2014,Con,christians,3
2014,Con,church,1
2014,Con,citizen,2
2014,Con,citizens,2
2014,Con,citizenship,1
2014,Con,claimants,1
2014,Con,collective,1
2014,Con,commissioners,1
2014,Con,committee,1
2014,Con,community,1
2014,Con,constituents,1
2014,Con,consumer,2
2014,Con,consumers,1
2014,Con,countries,1
2014,Con,country,2
2014,Con,course,1
2014,Con,courts,1
2014,Con,criminals,2
2014,Con,croydon,1
2014,Con,cumbria,1
2014,Con,current,1
2014,Con,department,1
2014,Con,detainees,1
2014,Con,different,1
2014,Con,disabled,2
2014,Con,each,1
2014,Con,either,2
2014,Con,employers,1
2014,Con,england,3
2014,Con,english,1
2014,Con,entry,2
2014,Con,ethnic,1
2014,Con,eu,1
2014,Con,europe,1
2014,Con,european,2
2014,Con,event,1
2014,Con,every,1
2014,Con,everybody,3
2014,Con,everyone,2
2014,Con,existing,2
2014,Con,fa,1
2014,Con,family,1
2014,Con,fish,1
2014,Con,fisheries,1
2014,Con,fishing,1
2014,Con,football,1
2014,Con,foreign,2
2014,Con,four,1
2014,Con,free,1
2014,Con,freedom,4
2014,Con,future,4
2014,Con,germans,1
2014,Con,girls,4
2014,Con,goods,1
2014,Con,government,11
2014,Con,governments,1
2014,Con,harlow,1
2014,Con,him,2
2014,Con,hmrc,2
2014,Con,hon,2
2014,Con,house,3
2014,Con,human,881
2014,Con,immigration,1
2014,Con,independent,2
2014,Con,individual,3
2014,Con,individuals,9
2014,Con,industry,2
2014,Con,inhabitants,1
2014,Con,initiative,1
2014,Con,intervention,1
2014,Con,israel,1
2014,Con,it,4
2014,Con,its,1
2014,Con,jews,1
2014,Con,judicial,1
2014,Con,key,1
2014,Con,kings,1
2014,Con,labour,1
2014,Con,landlord,2
2014,Con,larger,1
2014,Con,lay,2
2014,Con,leaseholders,2
2014,Con,legislature,1
2014,Con,lesbian,1
2014,Con,lgbt,2
2014,Con,local,4
2014,Con,london,1
2014,Con,lord,1
2014,Con,man,1
2014,Con,many,2
2014,Con,members,5
2014,Con,men,1
2014,Con,mental,1
2014,Con,millions,1
2014,Con,ministers,2
2014,Con,minorities,6
2014,Con,minority,2
2014,Con,mps,1
2014,Con,muslim,1
2014,Con,my,6
2014,Con,nation,2
2014,Con,national,1
2014,Con,next,1
2014,Con,nhs,1
2014,Con,organisation,1
2014,Con,others,4
2014,Con,our,8
2014,Con,ourselves,1
2014,Con,overseas,4
2014,Con,palestinians,1
2014,Con,parent,1
2014,Con,parental,1
2014,Con,parents,6
2014,Con,parliament,3
2014,Con,parliaments,1
2014,Con,passage,1
2014,Con,patients,6
2014,Con,peerage,1
2014,Con,people,14
2014,Con,person,1
2014,Con,persons,1
2014,Con,police,1
2014,Con,political,1
2014,Con,politicians,1
2014,Con,politics,1
2014,Con,port,1
2014,Con,privacy,1
2014,Con,private,2
2014,Con,production,1
2014,Con,public,2
2014,Con,publicans,1
2014,Con,reaction,1
2014,Con,recall,8
2014,Con,recourse,1
2014,Con,religious,1
2014,Con,reply,8
2014,Con,representatives,1
2014,Con,residence,1
2014,Con,residency,1
2014,Con,residents,2
2014,Con,response,1
2014,Con,resulting,1
2014,Con,return,2
2014,Con,rohingya,1
2014,Con,russia,1
2014,Con,russian,7
2014,Con,russians,1
2014,Con,schools,1
2014,Con,scottish,1
2014,Con,secretary,1
2014,Con,self,1
2014,Con,settlement,1
2014,Con,site,1
2014,Con,some,1
2014,Con,someone,2
2014,Con,sort,1
2014,Con,state,2
2014,Con,stateless,2
2014,Con,subjects,1
2014,Con,such,2
2014,Con,surrogate,2
2014,Con,suspects,1
2014,Con,suspectsâ,1
2014,Con,taxpayer,1
2014,Con,taxpayers,1
2014,Con,tenants,1
2014,Con,that,4
2014,Con,their,5
2014,Con,there,2
2014,Con,these,2
2014,Con,travellers,2
2014,Con,travelling,2
2014,Con,uk,3
2014,Con,ukraine,1
2014,Con,ukrainian,2
2014,Con,united,1
2014,Con,university,1
2014,Con,use,2
2014,Con,vast,1
2014,Con,veto,1
2014,Con,victim,1
2014,Con,victims,3
2014,Con,villagers,1
2014,Con,vulnerable,1
2014,Con,wales,1
2014,Con,way,44
2014,Con,what,1
2014,Con,winning,1
2014,Con,women,17
2014,Con,you,2
2014,Con,young,2
2014,DUP,child,2
2014,DUP,children,1
2014,DUP,companies,1
2014,DUP,consumers,1
2014,DUP,human,61
2014,DUP,individual,1
2014,DUP,local,1
2014,DUP,many,1
2014,DUP,non,1
2014,DUP,oil,1
2014,DUP,persons,1
2014,DUP,some,1
2014,GPEW,affected,1
2014,GPEW,human,14
2014,GPEW,local,1
2014,GPEW,that,1
2014,GPEW,uk,1
2014,GPEW,way,1
2014,Independent,human,21
2014,Independent,northern,1
2014,Independent,people,1
2014,Independent,self,1
2014,Independent,their,1
2014,Lab,17,1
2014,Lab,2012,1
2014,Lab,97,1
2014,Lab,abode,2
2014,Lab,access,6
2014,Lab,afghan,1
2014,Lab,an,2
2014,Lab,and,1
2014,Lab,animals,3
2014,Lab,another,1
2014,Lab,any,1
2014,Lab,anybody,1
2014,Lab,appeal,30
2014,Lab,assembly,1
2014,Lab,at,1
2014,Lab,back,3
2014,Lab,baron,1
2014,Lab,britain,1
2014,Lab,british,2
2014,Lab,canons,1
2014,Lab,carers,3
2014,Lab,chancellor,1
2014,Lab,charities,1
2014,Lab,child,5
2014,Lab,children,7
2014,Lab,christians,1
2014,Lab,citizen,2
2014,Lab,citizens,2
2014,Lab,commercial,1
2014,Lab,company,1
2014,Lab,conservative,1
2014,Lab,constituents,1
2014,Lab,consumer,1
2014,Lab,consumers,10
2014,Lab,control,1
2014,Lab,country,1
2014,Lab,creators,1
2014,Lab,crime,1
2014,Lab,defence,1
2014,Lab,department,1
2014,Lab,design,1
2014,Lab,different,2
2014,Lab,disabled,8
2014,Lab,each,1
2014,Lab,elected,1
2014,Lab,electorate,2
2014,Lab,employees,3
2014,Lab,employer,1
2014,Lab,enforcement,1
2014,Lab,ethnic,1
2014,Lab,event,1
2014,Lab,every,2
2014,Lab,everybody,2
2014,Lab,everyone,3
2014,Lab,existing,1
2014,Lab,family,1
2014,Lab,fathers,1
2014,Lab,female,1
2014,Lab,flexible,1
2014,Lab,free,2
2014,Lab,freedom,2
2014,Lab,freehold,1
2014,Lab,future,3
2014,Lab,g7,2
2014,Lab,gallows,1
2014,Lab,gay,2
2014,Lab,genuine,1
2014,Lab,girls,1
2014,Lab,goods,1
2014,Lab,government,2
2014,Lab,governments,2
2014,Lab,groups,1
2014,Lab,gurkhas,2
2014,Lab,high,1
2014,Lab,him,4
2014,Lab,his,2
2014,Lab,home,1
2014,Lab,house,2
2014,Lab,human,756
2014,Lab,hunting,1
2014,Lab,individual,4
2014,Lab,individuals,5
2014,Lab,industrial,1
2014,Lab,inheritance,1
2014,Lab,initiative,1
2014,Lab,injured,1
2014,Lab,israel,1
2014,Lab,israelis,1
2014,Lab,it,2
2014,Lab,its,1
2014,Lab,jaguar,1
2014,Lab,jewish,1
2014,Lab,journalists,1
2014,Lab,judicial,1
2014,Lab,labour,1
2014,Lab,landlords,1
2014,Lab,landowners,1
2014,Lab,lawyers,1
2014,Lab,leader,1
2014,Lab,lesbian,1
2014,Lab,lgbt,1
2014,Lab,lgbti,1
2014,Lab,liberty,1
2014,Lab,local,3
2014,Lab,london,2
2014,Lab,losers,3
2014,Lab,man,3
2014,Lab,maternity,1
2014,Lab,members,6
2014,Lab,migrant,2
2014,Lab,migrants,1
2014,Lab,minister,2
2014,Lab,minorities,2
2014,Lab,minority,1
2014,Lab,money,2
2014,Lab,multinational,1
2014,Lab,my,2
2014,Lab,objection,1
2014,Lab,older,1
2014,Lab,once,1
2014,Lab,ordinary,2
2014,Lab,organising,1
2014,Lab,other,1
2014,Lab,others,4
2014,Lab,our,5
2014,Lab,over,1
2014,Lab,ownership,1
2014,Lab,palestinian,6
2014,Lab,palestinians,5
2014,Lab,parents,1
2014,Lab,part,1
2014,Lab,patients,4
2014,Lab,people,16
2014,Lab,persons,6
2014,Lab,police,1
2014,Lab,political,2
2014,Lab,powers,1
2014,Lab,privacy,1
2014,Lab,private,1
2014,Lab,protest,1
2014,Lab,public,2
2014,Lab,rapid,1
2014,Lab,recall,6
2014,Lab,recallâ,1
2014,Lab,recognition,1
2014,Lab,redress,2
2014,Lab,religious,3
2014,Lab,reply,2
2014,Lab,representation,4
2014,Lab,residence,1
2014,Lab,return,4
2014,Lab,russian,3
2014,Lab,sake,2
2014,Lab,school,1
2014,Lab,schoolchildren,1
2014,Lab,scotland,1
2014,Lab,scottish,8
2014,Lab,seafarers,1
2014,Lab,secretary,1
2014,Lab,self,3
2014,Lab,settlement,1
2014,Lab,several,1
2014,Lab,sex,1
2014,Lab,shares,5
2014,Lab,sick,1
2014,Lab,small,1
2014,Lab,smokers,1
2014,Lab,some,2
2014,Lab,someone,1
2014,Lab,student,1
2014,Lab,such,1
2014,Lab,taxpayer,1
2014,Lab,teachers,1
2014,Lab,temporary,1
2014,Lab,tenants,2
2014,Lab,their,5
2014,Lab,these,1
2014,Lab,tibetans,1
2014,Lab,tobacco,1
2014,Lab,tpims,1
2014,Lab,trade,2
2014,Lab,two,2
2014,Lab,ugandan,2
2014,Lab,ugandans,1
2014,Lab,uk,1
2014,Lab,ukip,1
2014,Lab,uncertain,1
2014,Lab,unpopular,1
2014,Lab,use,1
2014,Lab,very,1
2014,Lab,veto,3
2014,Lab,victim,1
2014,Lab,victims,6
2014,Lab,wakefield,1
2014,Lab,wales,1
2014,Lab,warrington,1
2014,Lab,way,9
2014,Lab,ways,1
2014,Lab,welsh,1
2014,Lab,which,1
2014,Lab,whole,1
2014,Lab,women,19
2014,Lab,worker,2
2014,Lab,workers,6
2014,Lab,working,3
2014,Lab,young,4
2014,Lab,your,1
2014,Lab,â,1
2014,LibDem,12,1
2014,LibDem,about,1
2014,LibDem,access,1
2014,LibDem,adult,1
2014,LibDem,an,1
2014,LibDem,any,1
2014,LibDem,anybody,1
2014,LibDem,appeal,6
2014,LibDem,assets,1
2014,LibDem,britain,1
2014,LibDem,carers,1
2014,LibDem,child,2
2014,LibDem,children,1
2014,LibDem,choice,3
2014,LibDem,cohabiting,1
2014,LibDem,consumer,1
2014,LibDem,consumers,3
2014,LibDem,developers,2
2014,LibDem,digital,1
2014,LibDem,disabled,1
2014,LibDem,every,1
2014,LibDem,everyone,1
2014,LibDem,existing,1
2014,LibDem,free,2
2014,LibDem,future,1
2014,LibDem,government,2
2014,LibDem,head,1
2014,LibDem,his,1
2014,LibDem,human,212
2014,LibDem,humanitarian,1
2014,LibDem,individual,4
2014,LibDem,individuals,1
2014,LibDem,learning,1
2014,LibDem,local,1
2014,LibDem,man,1
2014,LibDem,many,1
2014,LibDem,members,3
2014,LibDem,men,1
2014,LibDem,minorities,1
2014,LibDem,obvious,1
2014,LibDem,our,2
2014,LibDem,palestinian,3
2014,LibDem,palestinians,1
2014,LibDem,park,1
2014,LibDem,patient,1
2014,LibDem,pccs,1
2014,LibDem,people,1
2014,LibDem,police,1
2014,LibDem,politicians,1
2014,LibDem,purpose,1
2014,LibDem,refugee,1
2014,LibDem,refugees,1
2014,LibDem,return,3
2014,LibDem,russia,1
2014,LibDem,secretary,1
2014,LibDem,small,1
2014,LibDem,staff,1
2014,LibDem,statehood,1
2014,LibDem,such,1
2014,LibDem,taxpayers,1
2014,LibDem,their,1
2014,LibDem,there,1
2014,LibDem,tied,1
2014,LibDem,uk,1
2014,LibDem,use,1
2014,LibDem,way,12
2014,LibDem,whistleblowers,1
2014,LibDem,women,5
2014,LibDem,young,2
2014,PlaidCymru,child,2
2014,PlaidCymru,critics,1
2014,PlaidCymru,human,5
2014,PlaidCymru,walesâ,1
2014,Respect,an,1
2014,SDLP,assembly,1
2014,SDLP,child,1
2014,SDLP,human,21
2014,SDLP,state,1
2014,SNP,consumers,1
2014,SNP,human,7
2014,SNP,landowners,2
2014,SNP,licence,1
2014,SNP,scotland,1
2014,SNP,state,1
2014,UKIP,appeal,1
2014,UKIP,recall,2
2014,UKIP,reply,1
2015,Con,abode,14
2015,Con,access,5
2015,Con,admission,1
2015,Con,adults,1
2015,Con,adverse,1
2015,Con,an,4
2015,Con,animal,1
2015,Con,any,1
2015,Con,anybody,1
2015,Con,appeal,47
2015,Con,area,1
2015,Con,audience,1
2015,Con,barons,1
2015,Con,both,1
2015,Con,britain,8
2015,Con,british,12
2015,Con,bt,1
2015,Con,building,1
2015,Con,business,1
2015,Con,carers,4
2015,Con,central,1
2015,Con,centuries,1
2015,Con,certain,1
2015,Con,child,7
2015,Con,children,2
2015,Con,christians,2
2015,Con,citizen,1
2015,Con,citizens,1
2015,Con,citizenship,1
2015,Con,climate,1
2015,Con,coal,1
2015,Con,commanding,1
2015,Con,communities,1
2015,Con,compensation,1
2015,Con,constituency,1
2015,Con,consultants,1
2015,Con,consumer,1
2015,Con,control,1
2015,Con,conversion,1
2015,Con,council,1
2015,Con,councils,1
2015,Con,counties,1
2015,Con,country,1
2015,Con,creators,2
2015,Con,criminals,2
2015,Con,crown,2
2015,Con,current,2
2015,Con,defence,1
2015,Con,deputy,1
2015,Con,detainees,1
2015,Con,disabled,4
2015,Con,discharge,1
2015,Con,doctors,3
2015,Con,each,1
2015,Con,elected,1
2015,Con,emergency,1
2015,Con,employees,1
2015,Con,england,1
2015,Con,english,2
2015,Con,entry,1
2015,Con,erewash,1
2015,Con,eu,3
2015,Con,european,1
2015,Con,eurozone,1
2015,Con,every,4
2015,Con,everyone,3
2015,Con,exam,1
2015,Con,f40,1
2015,Con,falkland,6
2015,Con,families,1
2015,Con,family,1
2015,Con,financial,1
2015,Con,first,3
2015,Con,flexible,1
2015,Con,following,1
2015,Con,free,8
2015,Con,freedom,3
2015,Con,future,4
2015,Con,general,1
2015,Con,generations,1
2015,Con,gibraltarians,1
2015,Con,girls,1
2015,Con,good,2
2015,Con,government,10
2015,Con,governments,4
2015,Con,greek,2
2015,Con,hard,1
2015,Con,her,1
2015,Con,him,1
2015,Con,his,1
2015,Con,home,1
2015,Con,hon,2
2015,Con,house,3
2015,Con,human,1049
2015,Con,individual,8
2015,Con,individuals,5
2015,Con,industries,1
2015,Con,initiation,1
2015,Con,investigations,1
2015,Con,iranian,1
2015,Con,islanders,4
2015,Con,israel,1
2015,Con,it,2
2015,Con,its,1
2015,Con,jewish,2
2015,Con,journalists,1
2015,Con,judges,1
2015,Con,junior,1
2015,Con,justice,1
2015,Con,kings,1
2015,Con,landlords,1
2015,Con,landowners,1
2015,Con,law,1
2015,Con,lesbian,1
2015,Con,lgbt,2
2015,Con,local,10
